No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
479,Sat Aug 26 20:28:09 +0000 2023,1695533614187049053,"@konstelaci @fuad_adi1 @kegblgnunfaedh Ya mungkin kebutuhan akan transportasi online disana blm terlalu spt di kota lain. Sebab driver yg cancel order akan kena suspend 30min - 3d tgtng sbrp sering cancel. Gak ramah, buruk pelayanan dpt B1 langsung drop performa, bisa sampe kena PM.  Makanya yg persaingan drivernya...",0,1,0,0,in,1581114443466821633,1695350720239964398,IdApaajah,https://twitter.com/IdApaajah/status/1695533614187049053,negative,0.9998311996459961
480,Sat Aug 26 00:45:39 +0000 2023,1695236026116231267,"E.L.F. yang datang ke DElight Party Jakarta, jika naik transportasi online bisa diarahkan utk turun di Pintu 2 GBK.  E.L.F. who attend to Delight Party Jakarta, if you want to use online app transportation, you can drop in on gate 2 GBK.",2,1,82,67,in,523936186,1695236026116231267,elfindonesiacom,https://twitter.com/elfindonesiacom/status/1695236026116231267,neutral,0.9993023872375488
481,Fri Aug 25 14:19:34 +0000 2023,1695078466834833709,"Tips #7: Book transportasi dan penginapan jauh2 hari (book mid week) dengan @pegipegi soalnya udh aku bandingin memang harganya bersaing dengan online travel agent lainnya hehe. Tipis2 bs buat makan loh selisihnya🤭.   Biar makin hemat, kalau mau jalan, bayar tiket &amp … https://t.co/PzBRTIWNPv",0,1,3,42,in,42556892,1695065515243254095,euniceapril,https://twitter.com/euniceapril/status/1695078466834833709,positive,0.999541163444519
482,Fri Aug 25 11:02:32 +0000 2023,1695028884557926761,Jd klo naik transportasi online turun dimana nih ?? #DElight_Party,0,0,0,0,in,824923410,1695028884557926761,Dehaea,https://twitter.com/Dehaea/status/1695028884557926761,neutral,0.9995711445808411
483,Fri Aug 25 09:59:47 +0000 2023,1695013092940481008,"Profesional Berpengalaman Harga Terjangkau Free Transportasi Ramah dan Sopan Terapis Pria untuk pria Jasa Pijat Panggilan Online Ke Hotel, Kost, &amp  Apartemen Hanya Melayani Serius order Anda Bayar Setelah Pijat https://t.co/330jDvCndo",0,0,0,0,in,1534365008003575808,1695013092940481008,pijatmakassar04,https://twitter.com/pijatmakassar04/status/1695013092940481008,positive,0.9894990921020508
484,Fri Aug 25 06:35:15 +0000 2023,1694961620626329717,"@GrabID Otw ya, tipe 2: literally udah di jalan #GrabOnKingfinix  Entah kenapa diantara semua app transportasi online, paling nyaman pake @Grab",0,0,0,0,in,1592542337392967680,1693909663132311826,kinghermit2,https://twitter.com/kinghermit2/status/1694961620626329717,positive,0.999496340751648
485,Fri Aug 25 02:41:39 +0000 2023,1694902830639841775,"Mengangkat tema “Memperkuat Tameng Integritas Generasi Penerus Insan Transportasi melalui Desain Baru Kurikulum Anti Korupsi”. Kegiatan tersebut dihadiri secara online maupun offline oleh peserta UPT Matra Darat, Laut dan Udara di lingkungan BPSDM Perhubungan. https://t.co/Nban054CSs",0,1,0,0,in,490367073,1694902827385057609,PPSDMPD,https://twitter.com/PPSDMPD/status/1694902830639841775,neutral,0.9951009154319763
486,Thu Aug 24 23:27:13 +0000 2023,1694853901269537220,"Ekonomi digital dapat memberikan dampak positif terhadap kualitas hidup masyarakat Indonesia. Keberadaan platform digital menjadikan berbagai layanan lebih mudah diakses, seperti belanja online, transportasi online, dan layanan kesehatan digital. Ini memberikan kemudahan,",0,1,0,0,in,1687353086439030784,1694853883108184186,AdhisAyudi20150,https://twitter.com/AdhisAyudi20150/status/1694853901269537220,positive,0.9993501305580139
487,Thu Aug 24 16:07:29 +0000 2023,1694743236341059872,"Pemkab Jember Minta Operator Transportasi Online Tidak Keluar dari Tarif Minimal  Keberadaan ojek online (ojol) dan taksi online di Jember semakin hari kian menjamur. Untuk menciptakan persaingan yang sehat, https://t.co/aacJjZOakw",0,1,0,0,in,1379110019203956738,1694743236341059872,TransonlineTV,https://twitter.com/TransonlineTV/status/1694743236341059872,neutral,0.9964410662651062
488,Thu Aug 24 14:37:22 +0000 2023,1694720558410371450,"Teknologi digital digunakan dalam berbagai sektor ekonomi dan bisnis, seperti fintech, e-commerce, layanan kesehatan/pendidikan/transportasi online, maupun Internet of Things (IoT). Khusus untuk layanan kesehatan dan pendidikan diprediksi akan menjadi sangat besar kontribusinya-",0,1,0,0,in,1179029442611466240,1694720411504910784,gumppdrops,https://twitter.com/gumppdrops/status/1694720558410371450,positive,0.9856723546981812
489,Thu Aug 24 14:07:32 +0000 2023,1694713051071807674,"Ekonomi digital dapat memberikan dampak positif terhadap kualitas hidup masyarakat Indonesia. Berbagai layanan lebih mudah diakses melalui platform digital, seperti belanja online, transportasi online, dan layanan kesehatan digital. Hal ini memberikan kemudahan, kenyamanan, dan",0,1,0,0,in,1359371914150514689,1694713029550915780,collageshit,https://twitter.com/collageshit/status/1694713051071807674,positive,0.9990334510803223
490,Thu Aug 24 13:59:06 +0000 2023,1694710931505492161,"berbagai layanan lebih mudah diakses, seperti belanja online, transportasi online, dan layanan kesehatan digital. Ini memberikan kemudahan, kenyamanan, dan efisiensi waktu bagi masyarakat untuk memenuhi kebutuhan sehari-hari mereka.",0,1,0,0,in,1104926000025022464,1694710922349273277,haechanechanhc,https://twitter.com/haechanechanhc/status/1694710931505492161,positive,0.9974767565727234
491,Thu Aug 24 13:16:06 +0000 2023,1694700108800283111,"Contohnya termasuk perkembangan kota pintar (smart cities), pelayanan kesehatan berbasis teknologi, pendidikan online, dan sistem transportasi yang terkoneksi. Penting untuk diingat bahwa konsep Society 5.0 dan ekonomi digital adalah area berkembang dan interpretasi mereka dapat",0,1,0,1,in,1694009704085917696,1694699373366759724,kiraniazr,https://twitter.com/kiraniazr/status/1694700108800283111,positive,0.9410156607627869
492,Thu Aug 24 06:45:33 +0000 2023,1694601822827405802,Pemkab Jember minta operator transportasi online tidak keluar dari tarif minimal https://t.co/G7WNB3Fd7t,0,0,0,0,in,708615972,1694601822827405802,AmsarkittyAmsar,https://twitter.com/AmsarkittyAmsar/status/1694601822827405802,neutral,0.9996777772903442
493,Thu Aug 24 06:42:03 +0000 2023,1694600941243421158,Pemkab Jember mitra operator transportasi online tidak keluar dari tarif minimal https://t.co/GBhEOmnh07,0,0,0,0,in,625521065,1694600941243421158,frans_hutaga,https://twitter.com/frans_hutaga/status/1694600941243421158,neutral,0.9996817111968994
494,Thu Aug 24 03:41:30 +0000 2023,1694555503920394678,"Profesional Berpengalaman Harga Terjangkau Free Transportasi Ramah dan Sopan Terapis Pria untuk pria Jasa Pijat Panggilan Online Ke Hotel, Kost, &amp  Apartemen Hanya Melayani Serius order Anda Bayar Setelah Pijat https://t.co/HsGQXa5HNS",0,0,0,0,in,1498118745335922689,1694555503920394678,terapispijat5,https://twitter.com/terapispijat5/status/1694555503920394678,positive,0.9930463433265686
495,Thu Aug 24 03:20:53 +0000 2023,1694550315763470629,Pemkab Jember Minta Operator Transportasi Online Tidak Keluar dari Tarif Minimal https://t.co/oUxyI7AY0t via @transonlinecom,0,0,0,0,in,1177889535272734720,1694550315763470629,transonlinecom,https://twitter.com/transonlinecom/status/1694550315763470629,neutral,0.9996970891952515
496,Thu Aug 24 02:18:44 +0000 2023,1694534676155924485,"When you gak bawa kendaraan karena teramat mengantuk lewlah, lalu memutuskan naik transportasi online, tapi pas masuk masnya bilang “mbak saya blm lama belajar mobil &amp  takut salah arah nanti tolong dipandu”, boro2 aku bisa tidur, rasanya ingin gantiin dia nyetir aja degdegan 🫣🫣",0,0,0,0,in,61991253,1694534676155924485,EkaSubandi,https://twitter.com/EkaSubandi/status/1694534676155924485,negative,0.9997835755348206
497,Wed Aug 23 14:36:16 +0000 2023,1694357896480629234,Alhamdulillah kmrn datangnya gk telat banget seperti kmrn kecuali pas buru2x naik transportasi online 😘🥰😍🧕 https://t.co/ooiwH2c3mf,0,0,0,0,in,986509422,1694357896480629234,MaulaRizqia,https://twitter.com/MaulaRizqia/status/1694357896480629234,positive,0.9989492297172546
498,Wed Aug 23 12:49:17 +0000 2023,1694330970194002157,"Aku hitung² selama merjuangin PTN sampai jutaan ya biaya daftar, langganan apk online kaga cukup 1 mmf fomo, transportasi☺️☺️☺️ tersenyum pahit walau lolos dipil 2 aku its okay, nglepas UNP4R pun aku tertawa seperti adudu.",0,1,0,0,in,1361674905863950340,1694330970194002157,kyumul0,https://twitter.com/kyumul0/status/1694330970194002157,negative,0.9451344609260559
499,Wed Aug 23 03:31:43 +0000 2023,1694190655931879505,"Maxim Hadir di Baturaja Timur, Tawarkan Beragam Layanan Transportasi Online dan Marketplace https://t.co/HmV1P5qXZv lewat @rakyatpembaruan.com",0,0,0,0,in,1477214621819752449,1694190655931879505,rakyatpembaruan,https://twitter.com/rakyatpembaruan/status/1694190655931879505,neutral,0.9996315240859985
500,Wed Aug 23 00:50:36 +0000 2023,1694150108680458586,@padangmenfess Naik transportasi umum or online. Aman 😁,0,0,0,0,in,595548938,1694144551789953368,anezyyy,https://twitter.com/anezyyy/status/1694150108680458586,neutral,0.9995250701904297
501,Tue Aug 22 22:44:49 +0000 2023,1694118454301790324,"@sbyfess Pagi sahabat, perihal tersebut dapat menggunakan Taksi atau transportasi Online, selanjutnya terkait tarif dapat berkoordinasi dengan petugas penyedia layanan.  Tks - Bayu",0,0,0,0,in,4811457367,1694028053683605852,angkasapura172,https://twitter.com/angkasapura172/status/1694118454301790324,neutral,0.9996576309204102
502,Tue Aug 22 11:41:07 +0000 2023,1693951430917558685,"WFH tapi pesan gopud sehari 2-4 kali ya sama aja kan ya...😩😩 Lalu kalo mau nyalahin molis ya gimana ya molis aja tuh pajaknya bnran murah dan minim perawatan, yg cocok buat para mitra ojek online Gw sendiri beli molis krn kampus gw ga ada akses ke transportasi umum 😩—",0,1,0,0,in,1671184767470174209,1693951430917558685,KejoraLoka,https://twitter.com/KejoraLoka/status/1693951430917558685,negative,0.9990031123161316
503,Tue Aug 22 11:29:14 +0000 2023,1693948437140828405,"Naik transjakarta atau jaklingko memang lebih murah, tetapi waktu tempuh perjalanan menjadi lebih lama.  Jika menggunakan ojek online waktu tempuh lebih cepat dan sebanding dengan biaya.  Tetapi naik ojol justru mendukung eksistensi transportasi umum illegal.",0,0,0,0,in,1252247274006044674,1693948437140828405,muldirun,https://twitter.com/muldirun/status/1693948437140828405,negative,0.8767293691635132
504,Tue Aug 22 11:15:39 +0000 2023,1693945019294761463,@tanyakanrl Bagaimana peran ojek online dalam memfasilitasi aksesibilitas bagi kelompok masyarakat yang sebelumnya sulit dijangkau oleh transportasi konvensional?,0,0,0,0,in,1345191795177623552,1693582471710089253,buahpirdanapel,https://twitter.com/buahpirdanapel/status/1693945019294761463,neutral,0.9995841383934021
505,Tue Aug 22 09:43:25 +0000 2023,1693921810180681919,"@convesdrjkt Kalo kamu cuma buat makan sama transportasi umum, cukup. Kalo kamu mau ke tempat wisata, makan di restoran, naiknya taksi online, ngga sih",0,0,0,0,in,1303537396789649408,1693911964748288352,procizzu,https://twitter.com/procizzu/status/1693921810180681919,negative,0.9997534155845642
506,Tue Aug 22 09:03:01 +0000 2023,1693911641258434821,Sempat bolak-balik beli pulsa krn kuotanya boros terus pas pulang magang ingin naik bus budgetnya gk ada akhirnya naik transportasi online ajalah 😭😭😭😭😢😥,0,0,0,0,in,986509422,1693911641258434821,MaulaRizqia,https://twitter.com/MaulaRizqia/status/1693911641258434821,negative,0.9997426867485046
507,Tue Aug 22 06:09:30 +0000 2023,1693867976909533608,"@YAOIBASERP Menurut kamu, kenapa polusi di daerah Jakarta bisa setinggi itu padahal ya mereka kendaraan umumnya udah banyak banget, such as mrt, Transjakarta, KRL. Terus menurut kamu, online transportasi kaya gojek or grab or maxim itu punya pengaruh menambah polusi ga?""""",0,1,0,0,in,835797854090223617,1693866663459144099,lonjiun,https://twitter.com/lonjiun/status/1693867976909533608,negative,0.9992796778678894
508,Mon Aug 21 15:52:35 +0000 2023,1693652326673002784,"Kayaknya hidup tanpa ojek online lagi gapapa deh. Di jalan rese, tarifnya naik lagi, suka lawan arus, ngerasa paling bener, demennya keroyokan. Lagipula keberadaan ojek online bikin pemkot dan pemkab ngerasa gak harus benahin sistem transportasi publik juga gitu 😬",0,1,0,1,in,30158148,1693652326673002784,fruzcnte,https://twitter.com/fruzcnte/status/1693652326673002784,negative,0.9993402361869812
509,Mon Aug 21 15:08:18 +0000 2023,1693641181660430688,"Nantinya, setelah kajian tersebut Gubernur akan mengeluarkan SK penyesuaian tarif yang diberlakukan seluruh penyedia jasa transportasi online di seluruh wilayah Provinsi Kepri. #taudarikepripedia  https://t.co/j7idXGVpd9",0,0,0,0,in,1093636091003817984,1693641181660430688,kepripediacom,https://twitter.com/kepripediacom/status/1693641181660430688,neutral,0.9996875524520874
510,Mon Aug 21 14:33:51 +0000 2023,1693632509777436825,Tapi menurut sy tarif saat ini di kurangi agar gacor seperti awal2 muncul transportasi online.  Dulu image nya bahwa transportasi online murah tp skrg sama aja.  Grab Bagikan Tips agar Order Ojol Gacor https://t.co/q3ozu61VBO via @KATADATAcoid,0,0,0,0,in,1301851475748900866,1693632509777436825,Aziz0276,https://twitter.com/Aziz0276/status/1693632509777436825,negative,0.9843801259994507
511,Mon Aug 21 14:32:09 +0000 2023,1693632084084916531,@txtdrbekasi Baru pertama kali apa yg nonton festival di SMB??  Udeh tau susah malah gak terima. Naik transportasi online makanya.,0,0,0,0,in,244349394,1693527911738085494,enakdimulutkok,https://twitter.com/enakdimulutkok/status/1693632084084916531,negative,0.9997608065605164
512,Mon Aug 21 10:32:32 +0000 2023,1693571783495184528,"12 Potret Selfie Artis Cantik Kala Naik Ojol, Macet-macet Tetap Seru tanpa Jaim!: Ojek online merupakan pilihan moda transportasi yang bisa digunakan untuk menghemat waktu atau sedang buru-buru. Di tengah jadwalnya yang padat, para selebriti ini harus… https://t.co/qvMz00Yrv2 https://t.co/GMDsGKGjOR",0,0,0,0,in,117686358,1693571783495184528,otosia,https://twitter.com/otosia/status/1693571783495184528,positive,0.7181243896484375
513,Mon Aug 21 08:47:05 +0000 2023,1693545244330279035,"Bagi sopir ojek online (ojol), motor merupakan kendaraan operasional yang amat berharga. Mereka mengantarkan penumpang, barang, hingga makanan dengan alat transportasi tersebut.  https://t.co/9aHk9tLGmH",0,0,0,0,in,1379110019203956738,1693545241683661199,TransonlineTV,https://twitter.com/TransonlineTV/status/1693545244330279035,positive,0.9775434136390686
514,Mon Aug 21 08:42:08 +0000 2023,1693544000056418673,"Paham Kebutuhan Masyarakat, Gojek Hadirkan Opsi Layanan Murah  Gojek, unit bisnis on-demand services PT GoTo Gojek Tokopedia Tbk (GOTO) merilis produk Layanan Hemat untuk layanan transportasi dan pesan-antar makanan (online food delivery) https://t.co/0tDgX854iL",0,1,2,1,in,1379110019203956738,1693544000056418673,TransonlineTV,https://twitter.com/TransonlineTV/status/1693544000056418673,neutral,0.9446238875389099
515,Mon Aug 21 07:21:43 +0000 2023,1693523759662334018,Mereka menuntut kenaikan tarif minimal awal transportasi online tersebut yang selama ini dinilai rendah. #taudarikepripedia  https://t.co/hMHlWtOj0e,0,0,0,0,in,1093636091003817984,1693523759662334018,kepripediacom,https://twitter.com/kepripediacom/status/1693523759662334018,neutral,0.9994843006134033
516,Mon Aug 21 06:59:43 +0000 2023,1693518226481959294,Terapis Pijat Panggilan profesional &amp  service  Spesialist Massage Khusus Pria area Makassar Ready dari jam 8 pagi sampai jam 11 malam Profesional Berpengalaman Harga Terjangkau Free Transportasi Ramah dan Sopan Terapis Pria untuk pria Jasa Pijat Panggilan Online https://t.co/T1w5KmjjI3,0,0,0,0,in,1498118745335922689,1693518226481959294,terapispijat5,https://twitter.com/terapispijat5/status/1693518226481959294,positive,0.9985888600349426
517,Mon Aug 21 06:08:01 +0000 2023,1693505212806545625,"Take a note aku gak bilang dia ni lebay atau gimana, soalnya I've been there tapi kondisiku gak ada ojek online, transportasi jaraaang banget. Hanya saran, daripada sedih mending pulang :((",0,0,0,0,in,2816685104,1693504556800655574,sourstobelly,https://twitter.com/sourstobelly/status/1693505212806545625,negative,0.9997255206108093
518,Sun Aug 20 23:46:07 +0000 2023,1693409106781147342,"@Strategi_Bisnis Kalau transportasi publik nya bagus dan jalanan nggak macet, maka mall2 dan juga pasar2 akan kembali rame… Sebagai sontoh di Tokyo… online shop banyak yg eksis, tapi… pertokoan2 juga tetep ramee… krn mudah menjangkau nya dgn transportasi publik.",0,0,0,0,in,321900113,1693198896456208412,Irnawati_Siti_I,https://twitter.com/Irnawati_Siti_I/status/1693409106781147342,positive,0.9996048808097839
519,Sun Aug 20 13:28:23 +0000 2023,1693253648275710013,@worksfess Knp gk asn lapis dan instasi manapun diwajibkan naik angkutan umum dan bukan transportasi online?kan lmyn bgt ngurangin load lalulintas pribadi drpd wfh🤷‍♀️,0,0,0,0,in,1126157259631763456,1693188210913145178,Nyerthakp,https://twitter.com/Nyerthakp/status/1693253648275710013,negative,0.9994184970855713
520,Sun Aug 20 10:47:08 +0000 2023,1693213067759452250,"- transportasi massalnya termasuk yg terbaik. smua moda terintegrasi, dr metro (krl), bus, kereta cepat, kereta diesel. semuanya ckup pake satu kartu Navigo (kecuali kereta cepat, bs beli online). beli per trip bsa tp repot. oiya, kartu Navigo harus diksih foto klo ga ntr didenda",0,1,0,1,in,1214036437382750208,1693213052513247295,bukandeng,https://twitter.com/bukandeng/status/1693213067759452250,positive,0.5931000709533691
